winddir=315,windspeedmph=1.4,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.7,winddir_avg2m=291,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.5,tempf=83.5,rainin=1.58,dailyrainin=1.60,pressure=97488.00,light_lvl=1.45,timestamp=20170804-13:35:35,dewpoint=59.56
winddir=315,windspeedmph=3.2,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.7,winddir_avg2m=292,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.6,tempf=83.5,rainin=1.60,dailyrainin=1.60,pressure=97489.00,light_lvl=1.46,timestamp=20170804-13:35:45,dewpoint=59.60
winddir=315,windspeedmph=2.9,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.6,winddir_avg2m=293,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.6,tempf=83.5,rainin=1.61,dailyrainin=1.61,pressure=97487.25,light_lvl=1.45,timestamp=20170804-13:35:55,dewpoint=59.60
winddir=315,windspeedmph=2.9,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.6,winddir_avg2m=294,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.6,tempf=83.5,rainin=1.62,dailyrainin=1.62,pressure=97487.25,light_lvl=1.45,timestamp=20170804-13:36:05,dewpoint=59.60
winddir=315,windspeedmph=3.2,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.6,winddir_avg2m=294,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.6,tempf=83.5,rainin=1.63,dailyrainin=1.63,pressure=97487.75,light_lvl=1.45,timestamp=20170804-13:36:15,dewpoint=59.60
winddir=315,windspeedmph=1.4,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.6,winddir_avg2m=295,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.7,tempf=83.5,rainin=1.63,dailyrainin=1.63,pressure=97486.50,light_lvl=1.46,timestamp=20170804-13:36:25,dewpoint=59.63
winddir=315,windspeedmph=2.9,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.6,winddir_avg2m=296,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.7,tempf=83.5,rainin=1.64,dailyrainin=1.64,pressure=97487.25,light_lvl=1.45,timestamp=20170804-13:36:35,dewpoint=59.63
winddir=315,windspeedmph=3.2,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.6,winddir_avg2m=297,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.7,tempf=83.5,rainin=1.65,dailyrainin=1.65,pressure=97485.50,light_lvl=1.46,timestamp=20170804-13:36:45,dewpoint=59.63
winddir=270,windspeedmph=2.9,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.6,winddir_avg2m=297,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.7,tempf=83.5,rainin=1.66,dailyrainin=1.66,pressure=97488.75,light_lvl=1.46,timestamp=20170804-13:36:55,dewpoint=59.63
winddir=270,windspeedmph=2.9,windgustmph=8.7,windgustdir=315,windspdmph_avg2m=3.6,winddir_avg2m=297,windgustmph_10m=8.7,windgustdir_10m=315,humidity=33.8,tempf=83.5,rainin=1.67,dailyrainin=1.67,pressure=97485.50,light_lvl=1.45,timestamp=20170804-13:37:05,dewpoint=59.67
